3
100 80 60
31 19 17 8.0000000000000000e+00
31 19 29 1.0000000000000000e+00
31 19 30 2.0000000000000000e+00
31 19 42 3.0000000000000000e+00
31 19 49 2.0000000000000000e+00
31 19 52 2.0000000000000000e+00
31 20 17 1.0000000000000000e+00
31 20 29 1.0000000000000000e+00
31 20 30 1.0000000000000000e+00
31 20 39 1.0000000000000000e+00
31 20 52 1.0000000000000000e+00
31 20 53 2.0000000000000000e+00
31 25 39 1.0000000000000000e+00
31 30 22 1.0000000000000000e+00
31 33 17 1.0000000000000000e+00
31 36 52 1.0000000000000000e+00
31 36 53 1.0000000000000000e+00
31 38 10 1.0000000000000000e+00
31 38 17 2.0000000000000000e+00
31 38 29 1.0000000000000000e+00
31 38 30 2.0000000000000000e+00
31 38 49 3.0000000000000000e+00
31 38 52 1.0000000000000000e+00
31 38 53 1.0000000000000000e+00
31 40 49 1.0000000000000000e+00
31 44 6 1.0000000000000000e+00
31 44 17 3.0000000000000000e+00
31 44 29 1.0000000000000000e+00
31 44 32 1.0000000000000000e+00
31 44 42 2.0000000000000000e+00
31 46 6 1.0000000000000000e+00
31 46 30 1.0000000000000000e+00
31 46 32 1.0000000000000000e+00
31 46 49 1.0000000000000000e+00
31 46 52 4.0000000000000000e+00
31 47 8 1.0000000000000000e+00
31 47 17 1.0000000000000000e+00
31 47 29 1.0000000000000000e+00
31 47 30 4.0000000000000000e+00
31 47 49 2.0000000000000000e+00
31 47 52 1.0000000000000000e+00
31 47 53 1.0000000000000000e+00
31 48 6 2.0000000000000000e+00
31 48 8 1.0000000000000000e+00
31 48 17 2.0000000000000000e+00
31 48 25 1.0000000000000000e+00
31 48 30 2.0000000000000000e+00
31 48 39 1.0000000000000000e+00
31 48 48 1.0000000000000000e+00
31 48 49 1.0000000000000000e+00
31 48 52 1.0000000000000000e+00
31 48 53 2.0000000000000000e+00
31 49 6 3.0000000000000000e+00
31 49 17 2.0000000000000000e+00
31 49 20 1.0000000000000000e+00
31 49 30 4.0000000000000000e+00
31 49 32 2.0000000000000000e+00
31 49 39 1.0000000000000000e+00
31 49 42 2.0000000000000000e+00
31 49 49 2.0000000000000000e+00
31 49 52 1.0000000000000000e+00
31 50 20 1.0000000000000000e+00
31 50 32 1.0000000000000000e+00
31 59 53 1.0000000000000000e+00
31 63 17 1.0000000000000000e+00
31 64 22 1.0000000000000000e+00
31 67 6 2.0000000000000000e+00
31 67 14 1.0000000000000000e+00
31 67 17 3.0000000000000000e+00
31 67 30 1.0000000000000000e+00
31 67 32 2.0000000000000000e+00
31 67 39 1.0000000000000000e+00
31 67 42 1.0000000000000000e+00
31 67 48 1.0000000000000000e+00
31 67 49 4.0000000000000000e+00
31 67 52 4.0000000000000000e+00
31 67 53 1.0000000000000000e+00
31 70 38 1.0000000000000000e+00
31 73 6 5.0000000000000000e+00
31 73 17 1.0000000000000000e+00
31 73 30 1.0000000000000000e+00
31 73 39 1.0000000000000000e+00
31 73 42 1.0000000000000000e+00
31 73 49 1.0000000000000000e+00
31 73 52 2.0000000000000000e+00
31 74 6 1.0000000000000000e+00
31 74 17 1.0000000000000000e+00
31 74 30 2.0000000000000000e+00
31 74 42 3.0000000000000000e+00
31 74 49 3.0000000000000000e+00
31 74 52 1.0000000000000000e+00
32 3 2 1.0000000000000000e+00
32 5 2 1.0000000000000000e+00
32 5 13 1.0000000000000000e+00
32 5 15 1.0000000000000000e+00
32 5 16 1.0000000000000000e+00
32 5 37 1.0000000000000000e+00
32 5 41 1.0000000000000000e+00
32 5 47 1.0000000000000000e+00
32 5 59 1.0000000000000000e+00
32 6 8 1.0000000000000000e+00
32 9 20 1.0000000000000000e+00
32 13 52 1.0000000000000000e+00
32 14 19 1.0000000000000000e+00
32 15 30 1.0000000000000000e+00
32 19 2 1.0000000000000000e+00
32 19 22 2.0000000000000000e+00
32 19 37 1.0000000000000000e+00
32 20 5 1.0000000000000000e+00
32 20 17 1.0000000000000000e+00
32 20 19 1.0000000000000000e+00
32 21 4 1.0000000000000000e+00
32 21 22 2.0000000000000000e+00
32 21 42 1.0000000000000000e+00
32 23 22 1.0000000000000000e+00
32 25 32 1.0000000000000000e+00
32 25 53 1.0000000000000000e+00
32 30 15 1.0000000000000000e+00
32 30 16 1.0000000000000000e+00
32 30 22 1.0000000000000000e+00
32 30 60 1.0000000000000000e+00
32 33 41 1.0000000000000000e+00
32 33 47 2.0000000000000000e+00
32 33 59 1.0000000000000000e+00
32 35 2 1.0000000000000000e+00
32 35 4 1.0000000000000000e+00
32 35 15 2.0000000000000000e+00
32 35 20 1.0000000000000000e+00
32 35 42 1.0000000000000000e+00
32 35 47 2.0000000000000000e+00
32 37 22 1.0000000000000000e+00
32 38 20 1.0000000000000000e+00
32 38 30 1.0000000000000000e+00
32 38 32 1.0000000000000000e+00
32 38 56 1.0000000000000000e+00
32 39 19 1.0000000000000000e+00
32 39 53 1.0000000000000000e+00
32 44 2 1.0000000000000000e+00
32 44 4 1.0000000000000000e+00
32 44 22 1.0000000000000000e+00
32 44 30 1.0000000000000000e+00
32 44 41 1.0000000000000000e+00
32 44 42 1.0000000000000000e+00
32 44 59 1.0000000000000000e+00
32 47 42 1.0000000000000000e+00
32 47 53 1.0000000000000000e+00
32 49 17 1.0000000000000000e+00
32 49 53 1.0000000000000000e+00
32 56 32 1.0000000000000000e+00
32 58 22 2.0000000000000000e+00
32 58 37 2.0000000000000000e+00
32 58 47 1.0000000000000000e+00
32 58 60 1.0000000000000000e+00
32 61 59 1.0000000000000000e+00
32 62 2 1.0000000000000000e+00
32 62 47 1.0000000000000000e+00
32 64 4 1.0000000000000000e+00
32 64 5 1.0000000000000000e+00
32 64 13 1.0000000000000000e+00
32 64 15 1.0000000000000000e+00
32 64 20 1.0000000000000000e+00
32 64 41 1.0000000000000000e+00
32 64 42 1.0000000000000000e+00
32 65 16 1.0000000000000000e+00
32 65 22 1.0000000000000000e+00
32 65 41 1.0000000000000000e+00
32 65 47 2.0000000000000000e+00
32 65 60 1.0000000000000000e+00
32 68 2 1.0000000000000000e+00
32 68 4 1.0000000000000000e+00
32 71 24 1.0000000000000000e+00
32 71 38 1.0000000000000000e+00
32 80 50 1.0000000000000000e+00
33 15 52 1.0000000000000000e+00
33 19 30 1.0000000000000000e+00
33 19 48 1.0000000000000000e+00
33 23 39 1.0000000000000000e+00
33 38 49 1.0000000000000000e+00
33 38 53 1.0000000000000000e+00
33 46 42 1.0000000000000000e+00
33 47 42 1.0000000000000000e+00
33 47 53 1.0000000000000000e+00
33 64 19 1.0000000000000000e+00
33 64 34 1.0000000000000000e+00
33 66 18 1.0000000000000000e+00
33 74 6 1.0000000000000000e+00
33 74 42 1.0000000000000000e+00
33 74 53 1.0000000000000000e+00
34 4 3 1.0000000000000000e+00
34 8 27 1.0000000000000000e+00
34 19 9 1.0000000000000000e+00
34 19 42 1.0000000000000000e+00
34 24 27 1.0000000000000000e+00
34 30 2 1.0000000000000000e+00
34 38 53 1.0000000000000000e+00
34 54 26 1.0000000000000000e+00
34 64 22 1.0000000000000000e+00
34 66 26 1.0000000000000000e+00
34 67 49 1.0000000000000000e+00
34 71 8 1.0000000000000000e+00
34 77 24 1.0000000000000000e+00
35 4 3 4.0000000000000000e+00
35 4 8 4.0000000000000000e+00
35 4 9 7.0000000000000000e+00
35 4 19 4.0000000000000000e+00
35 4 21 1.0000000000000000e+00
35 4 26 3.0000000000000000e+00
35 4 27 2.0000000000000000e+00
35 4 37 1.0000000000000000e+00
35 4 40 1.0000000000000000e+00
35 4 44 1.0000000000000000e+00
35 4 53 5.0000000000000000e+00
35 5 3 2.0000000000000000e+00
35 5 8 4.0000000000000000e+00
35 5 9 2.0000000000000000e+00
35 5 19 1.0000000000000000e+00
35 5 26 2.0000000000000000e+00
35 5 27 1.0000000000000000e+00
35 5 35 1.0000000000000000e+00
35 5 37 1.0000000000000000e+00
35 5 53 1.0000000000000000e+00
35 6 3 1.0000000000000000e+00
35 6 8 3.0000000000000000e+00
35 6 9 4.0000000000000000e+00
35 6 19 1.0000000000000000e+00
35 6 27 1.0000000000000000e+00
35 6 53 2.0000000000000000e+00
35 8 1 2.0000000000000000e+00
35 8 3 1.0000000000000000e+00
35 8 4 1.0000000000000000e+00
35 8 8 2.0000000000000000e+00
35 8 9 4.0000000000000000e+00
35 8 19 4.0000000000000000e+00
35 8 26 4.0000000000000000e+00
35 8 27 7.0000000000000000e+00
35 8 37 2.0000000000000000e+00
35 8 43 1.0000000000000000e+00
35 8 50 1.0000000000000000e+00
35 8 53 4.0000000000000000e+00
35 9 24 1.0000000000000000e+00
35 11 19 1.0000000000000000e+00
35 14 1 1.0000000000000000e+00
35 14 5 1.0000000000000000e+00
35 14 8 1.0000000000000000e+00
35 14 9 4.0000000000000000e+00
35 14 19 5.0000000000000000e+00
35 14 26 2.0000000000000000e+00
35 14 27 1.0000000000000000e+00
35 14 35 1.0000000000000000e+00
35 14 53 1.0000000000000000e+00
35 19 52 1.0000000000000000e+00
35 20 20 1.0000000000000000e+00
35 20 30 1.0000000000000000e+00
35 27 22 1.0000000000000000e+00
35 30 1 3.0000000000000000e+00
35 30 3 2.0000000000000000e+00
35 30 8 1.0000000000000000e+00
35 30 9 4.0000000000000000e+00
35 30 19 4.0000000000000000e+00
35 30 23 1.0000000000000000e+00
35 30 26 3.0000000000000000e+00
35 30 27 5.0000000000000000e+00
35 30 35 2.0000000000000000e+00
35 30 37 2.0000000000000000e+00
35 30 53 2.0000000000000000e+00
35 32 59 1.0000000000000000e+00
35 38 1 1.0000000000000000e+00
35 38 8 5.0000000000000000e+00
35 38 19 5.0000000000000000e+00
35 38 26 5.0000000000000000e+00
35 38 27 2.0000000000000000e+00
35 38 30 1.0000000000000000e+00
35 38 42 1.0000000000000000e+00
35 38 52 1.0000000000000000e+00
35 38 53 3.0000000000000000e+00
35 44 47 1.0000000000000000e+00
35 45 1 1.0000000000000000e+00
35 45 3 1.0000000000000000e+00
35 45 8 2.0000000000000000e+00
35 45 9 2.0000000000000000e+00
35 45 19 4.0000000000000000e+00
35 45 26 4.0000000000000000e+00
35 45 27 2.0000000000000000e+00
35 45 37 2.0000000000000000e+00
35 45 42 1.0000000000000000e+00
35 45 44 1.0000000000000000e+00
35 45 53 2.0000000000000000e+00
35 49 1 1.0000000000000000e+00
35 49 9 1.0000000000000000e+00
35 49 42 1.0000000000000000e+00
35 50 8 1.0000000000000000e+00
35 50 9 1.0000000000000000e+00
35 50 53 1.0000000000000000e+00
35 54 1 1.0000000000000000e+00
35 54 3 1.0000000000000000e+00
35 54 19 1.0000000000000000e+00
35 54 26 2.0000000000000000e+00
35 54 37 1.0000000000000000e+00
35 54 53 1.0000000000000000e+00
35 55 1 3.0000000000000000e+00
35 55 3 4.0000000000000000e+00
35 55 8 6.0000000000000000e+00
35 55 9 5.0000000000000000e+00
35 55 19 3.0000000000000000e+00
35 55 26 4.0000000000000000e+00
35 55 27 6.0000000000000000e+00
35 55 35 1.0000000000000000e+00
35 55 37 1.0000000000000000e+00
35 55 44 1.0000000000000000e+00
35 55 53 6.0000000000000000e+00
35 55 57 1.0000000000000000e+00
35 59 16 1.0000000000000000e+00
35 60 1 3.0000000000000000e+00
35 60 8 5.0000000000000000e+00
35 60 9 5.0000000000000000e+00
35 60 19 1.0000000000000000e+00
35 60 26 2.0000000000000000e+00
35 60 27 5.0000000000000000e+00
35 60 37 2.0000000000000000e+00
35 61 1 1.0000000000000000e+00
35 61 9 1.0000000000000000e+00
35 61 19 5.0000000000000000e+00
35 61 26 1.0000000000000000e+00
35 61 35 1.0000000000000000e+00
35 61 37 1.0000000000000000e+00
35 61 53 2.0000000000000000e+00
35 61 59 1.0000000000000000e+00
35 63 19 1.0000000000000000e+00
35 64 27 1.0000000000000000e+00
35 66 1 1.0000000000000000e+00
35 66 9 1.0000000000000000e+00
35 66 19 1.0000000000000000e+00
35 66 27 1.0000000000000000e+00
35 66 33 1.0000000000000000e+00
35 66 35 1.0000000000000000e+00
35 66 53 3.0000000000000000e+00
35 70 3 1.0000000000000000e+00
35 71 8 2.0000000000000000e+00
35 71 9 1.0000000000000000e+00
35 71 19 2.0000000000000000e+00
35 71 26 3.0000000000000000e+00
35 71 27 2.0000000000000000e+00
35 71 35 1.0000000000000000e+00
35 71 37 2.0000000000000000e+00
35 71 44 1.0000000000000000e+00
35 71 53 1.0000000000000000e+00
35 72 9 1.0000000000000000e+00
35 76 27 1.0000000000000000e+00
35 79 9 1.0000000000000000e+00
36 4 1 1.0000000000000000e+00
36 4 8 2.0000000000000000e+00
36 4 9 2.0000000000000000e+00
36 4 19 2.0000000000000000e+00
36 4 26 1.0000000000000000e+00
36 4 27 1.0000000000000000e+00
36 4 35 1.0000000000000000e+00
36 4 37 1.0000000000000000e+00
36 4 53 1.0000000000000000e+00
36 5 8 1.0000000000000000e+00
36 5 9 2.0000000000000000e+00
36 5 19 1.0000000000000000e+00
36 5 27 2.0000000000000000e+00
36 5 35 1.0000000000000000e+00
36 6 8 1.0000000000000000e+00
36 6 19 3.0000000000000000e+00
36 6 27 3.0000000000000000e+00
36 6 35 1.0000000000000000e+00
36 6 37 2.0000000000000000e+00
36 6 42 2.0000000000000000e+00
36 6 44 1.0000000000000000e+00
36 6 51 1.0000000000000000e+00
36 8 1 1.0000000000000000e+00
36 8 8 2.0000000000000000e+00
36 8 9 3.0000000000000000e+00
36 8 19 5.0000000000000000e+00
36 8 26 1.0000000000000000e+00
36 8 27 7.0000000000000000e+00
36 8 37 1.0000000000000000e+00
36 8 40 1.0000000000000000e+00
36 8 44 1.0000000000000000e+00
36 14 8 1.0000000000000000e+00
36 14 27 2.0000000000000000e+00
36 14 35 1.0000000000000000e+00
36 14 37 1.0000000000000000e+00
36 14 53 1.0000000000000000e+00
36 15 16 1.0000000000000000e+00
36 30 1 1.0000000000000000e+00
36 30 3 2.0000000000000000e+00
36 30 8 1.0000000000000000e+00
36 30 9 2.0000000000000000e+00
36 30 19 4.0000000000000000e+00
36 30 26 1.0000000000000000e+00
36 30 27 4.0000000000000000e+00
36 30 47 1.0000000000000000e+00
36 30 53 1.0000000000000000e+00
36 35 29 1.0000000000000000e+00
36 38 8 1.0000000000000000e+00
36 38 9 2.0000000000000000e+00
36 38 19 1.0000000000000000e+00
36 38 26 3.0000000000000000e+00
36 38 27 1.0000000000000000e+00
36 38 35 2.0000000000000000e+00
36 38 53 1.0000000000000000e+00
36 38 56 1.0000000000000000e+00
36 42 27 1.0000000000000000e+00
36 44 19 1.0000000000000000e+00
36 45 8 1.0000000000000000e+00
36 45 9 3.0000000000000000e+00
36 45 21 1.0000000000000000e+00
36 45 26 1.0000000000000000e+00
36 45 27 1.0000000000000000e+00
36 45 53 2.0000000000000000e+00
36 46 26 1.0000000000000000e+00
36 50 27 1.0000000000000000e+00
36 54 3 1.0000000000000000e+00
36 54 37 1.0000000000000000e+00
36 55 1 2.0000000000000000e+00
36 55 8 2.0000000000000000e+00
36 55 9 2.0000000000000000e+00
36 55 19 1.0000000000000000e+00
36 55 26 1.0000000000000000e+00
36 55 27 1.0000000000000000e+00
36 55 35 1.0000000000000000e+00
36 55 37 1.0000000000000000e+00
36 55 53 2.0000000000000000e+00
36 60 9 1.0000000000000000e+00
36 60 19 2.0000000000000000e+00
36 60 27 1.0000000000000000e+00
36 60 35 3.0000000000000000e+00
36 60 37 2.0000000000000000e+00
36 60 53 1.0000000000000000e+00
36 60 60 1.0000000000000000e+00
36 61 3 1.0000000000000000e+00
36 61 8 2.0000000000000000e+00
36 61 19 4.0000000000000000e+00
36 61 27 2.0000000000000000e+00
36 61 35 1.0000000000000000e+00
36 61 37 2.0000000000000000e+00
36 61 53 2.0000000000000000e+00
36 64 3 1.0000000000000000e+00
36 65 15 1.0000000000000000e+00
36 66 8 5.0000000000000000e+00
36 66 9 1.0000000000000000e+00
36 66 19 3.0000000000000000e+00
36 66 26 3.0000000000000000e+00
36 66 27 3.0000000000000000e+00
36 66 29 1.0000000000000000e+00
36 67 6 1.0000000000000000e+00
36 71 1 1.0000000000000000e+00
36 71 3 1.0000000000000000e+00
36 71 8 1.0000000000000000e+00
36 71 9 1.0000000000000000e+00
36 71 19 2.0000000000000000e+00
36 71 26 1.0000000000000000e+00
36 71 27 4.0000000000000000e+00
36 74 42 1.0000000000000000e+00
36 74 49 1.0000000000000000e+00
36 76 9 1.0000000000000000e+00
36 79 8 1.0000000000000000e+00
36 80 19 1.0000000000000000e+00
36 80 27 1.0000000000000000e+00
37 5 53 1.0000000000000000e+00
37 20 39 1.0000000000000000e+00
37 29 53 1.0000000000000000e+00
37 30 26 1.0000000000000000e+00
37 32 59 1.0000000000000000e+00
37 38 32 1.0000000000000000e+00
37 48 18 1.0000000000000000e+00
37 56 24 1.0000000000000000e+00
37 58 19 1.0000000000000000e+00
37 59 32 1.0000000000000000e+00
37 59 54 1.0000000000000000e+00
37 66 53 1.0000000000000000e+00
37 71 20 1.0000000000000000e+00
37 71 27 1.0000000000000000e+00
37 71 53 1.0000000000000000e+00
37 80 19 1.0000000000000000e+00
38 2 15 2.0000000000000000e+00
38 2 18 1.0000000000000000e+00
38 2 22 1.0000000000000000e+00
38 2 33 1.0000000000000000e+00
38 2 59 1.0000000000000000e+00
38 8 9 1.0000000000000000e+00
38 8 15 1.0000000000000000e+00
38 8 22 1.0000000000000000e+00
38 8 29 2.0000000000000000e+00
38 8 33 1.0000000000000000e+00
38 8 38 2.0000000000000000e+00
38 8 50 2.0000000000000000e+00
38 8 53 1.0000000000000000e+00
38 8 59 3.0000000000000000e+00
38 9 53 1.0000000000000000e+00
38 10 33 1.0000000000000000e+00
38 12 33 1.0000000000000000e+00
38 13 30 1.0000000000000000e+00
38 21 18 1.0000000000000000e+00
38 25 2 1.0000000000000000e+00
38 27 18 3.0000000000000000e+00
38 27 53 1.0000000000000000e+00
38 28 38 1.0000000000000000e+00
38 29 1 1.0000000000000000e+00
38 29 18 1.0000000000000000e+00
38 29 22 2.0000000000000000e+00
38 29 29 1.0000000000000000e+00
38 29 33 2.0000000000000000e+00
38 29 38 1.0000000000000000e+00
38 29 53 4.0000000000000000e+00
38 29 55 1.0000000000000000e+00
38 29 59 1.0000000000000000e+00
38 30 18 2.0000000000000000e+00
38 30 26 1.0000000000000000e+00
38 30 29 1.0000000000000000e+00
38 30 31 1.0000000000000000e+00
38 30 33 3.0000000000000000e+00
38 30 50 2.0000000000000000e+00
38 30 59 1.0000000000000000e+00
38 32 1 2.0000000000000000e+00
38 32 33 1.0000000000000000e+00
38 32 53 3.0000000000000000e+00
38 32 55 1.0000000000000000e+00
38 35 1 1.0000000000000000e+00
38 35 18 2.0000000000000000e+00
38 35 19 1.0000000000000000e+00
38 35 29 1.0000000000000000e+00
38 35 31 1.0000000000000000e+00
38 35 33 3.0000000000000000e+00
38 35 38 2.0000000000000000e+00
38 35 50 1.0000000000000000e+00
38 35 53 2.0000000000000000e+00
38 36 1 1.0000000000000000e+00
38 36 29 1.0000000000000000e+00
38 36 31 1.0000000000000000e+00
38 36 33 1.0000000000000000e+00
38 36 50 4.0000000000000000e+00
38 36 53 1.0000000000000000e+00
38 36 59 3.0000000000000000e+00
38 37 41 1.0000000000000000e+00
38 37 59 1.0000000000000000e+00
38 40 53 1.0000000000000000e+00
38 44 38 1.0000000000000000e+00
38 46 17 1.0000000000000000e+00
38 46 22 1.0000000000000000e+00
38 46 29 1.0000000000000000e+00
38 46 50 1.0000000000000000e+00
38 46 53 1.0000000000000000e+00
38 47 6 1.0000000000000000e+00
38 50 32 1.0000000000000000e+00
38 55 27 1.0000000000000000e+00
38 61 1 3.0000000000000000e+00
38 61 18 1.0000000000000000e+00
38 61 33 2.0000000000000000e+00
38 61 35 1.0000000000000000e+00
38 61 38 1.0000000000000000e+00
38 61 55 1.0000000000000000e+00
38 61 59 1.0000000000000000e+00
38 62 18 1.0000000000000000e+00
38 62 33 5.0000000000000000e+00
38 62 38 1.0000000000000000e+00
38 62 50 1.0000000000000000e+00
38 62 53 4.0000000000000000e+00
38 62 55 1.0000000000000000e+00
38 62 59 1.0000000000000000e+00
38 64 41 1.0000000000000000e+00
38 66 1 1.0000000000000000e+00
38 66 15 3.0000000000000000e+00
38 66 18 4.0000000000000000e+00
38 66 29 2.0000000000000000e+00
38 66 31 1.0000000000000000e+00
38 66 33 3.0000000000000000e+00
38 66 38 1.0000000000000000e+00
38 66 50 1.0000000000000000e+00
38 66 53 2.0000000000000000e+00
38 66 59 3.0000000000000000e+00
38 75 1 1.0000000000000000e+00
38 75 22 1.0000000000000000e+00
38 75 33 1.0000000000000000e+00
38 79 15 1.0000000000000000e+00
38 79 18 2.0000000000000000e+00
38 79 22 1.0000000000000000e+00
38 79 38 2.0000000000000000e+00
38 79 50 2.0000000000000000e+00
38 79 53 2.0000000000000000e+00
38 79 59 2.0000000000000000e+00
38 80 1 1.0000000000000000e+00
38 80 22 2.0000000000000000e+00
38 80 53 1.0000000000000000e+00
38 80 59 1.0000000000000000e+00
39 1 17 2.0000000000000000e+00
39 1 49 1.0000000000000000e+00
39 1 52 1.0000000000000000e+00
39 4 30 1.0000000000000000e+00
39 5 2 3.0000000000000000e+00
39 5 4 1.0000000000000000e+00
39 5 14 1.0000000000000000e+00
39 5 22 2.0000000000000000e+00
39 5 37 1.0000000000000000e+00
39 5 41 1.0000000000000000e+00
39 5 60 1.0000000000000000e+00
39 6 6 2.0000000000000000e+00
39 6 17 2.0000000000000000e+00
39 6 27 1.0000000000000000e+00
39 6 29 1.0000000000000000e+00
39 6 30 2.0000000000000000e+00
39 6 32 1.0000000000000000e+00
39 6 36 1.0000000000000000e+00
39 6 39 1.0000000000000000e+00
39 6 42 7.0000000000000000e+00
39 6 49 2.0000000000000000e+00
39 6 52 4.0000000000000000e+00
39 6 53 2.0000000000000000e+00
39 6 58 1.0000000000000000e+00
39 7 1 1.0000000000000000e+00
39 7 15 1.0000000000000000e+00
39 7 16 1.0000000000000000e+00
39 7 60 1.0000000000000000e+00
39 11 17 1.0000000000000000e+00
39 11 42 1.0000000000000000e+00
39 13 2 1.0000000000000000e+00
39 13 6 5.0000000000000000e+00
39 13 17 5.0000000000000000e+00
39 13 30 2.0000000000000000e+00
39 13 32 1.0000000000000000e+00
39 13 39 1.0000000000000000e+00
39 13 42 2.0000000000000000e+00
39 13 48 2.0000000000000000e+00
39 13 49 6.0000000000000000e+00
39 13 52 7.0000000000000000e+00
39 13 53 3.0000000000000000e+00
39 13 54 1.0000000000000000e+00
39 15 6 7.0000000000000000e+00
39 15 17 4.0000000000000000e+00
39 15 29 3.0000000000000000e+00
39 15 30 6.0000000000000000e+00
39 15 32 1.0000000000000000e+00
39 15 42 4.0000000000000000e+00
39 15 48 1.0000000000000000e+00
39 15 49 1.0000000000000000e+01
39 15 52 2.0000000000000000e+00
39 15 53 5.0000000000000000e+00
39 18 30 1.0000000000000000e+00
39 19 2 2.0000000000000000e+00
39 19 4 1.0000000000000000e+00
39 19 6 7.0000000000000000e+00
39 19 15 1.0000000000000000e+00
39 19 17 3.0000000000000000e+00
